,word,score
6808,秋,0
6809,秋寒,0
6810,秋気,-1
6811,秋風,0
6812,終結,0
6813,終息,0
6814,終端,0
6815,終焉,-1
6816,習慣,0
6817,習作,0
6818,習得,1
6819,習癖,0
6820,臭さ,-1
6821,臭覚,0
6822,臭気,-1
6823,臭味,-1
6824,衆生,0
6825,襲撃,-1
6826,週刊,0
6827,週報,0
6828,集団感染,-1
6829,集団行動,0
6830,集中,0
6831,集中砲火,-1
6832,集中力,1
6833,集注攻撃,0
6834,醜,-1
6835,醜さ,-1
6836,醜悪,-1
6837,醜行,-1
6838,醜女,-1
6839,醜態,-1
6840,醜聞,-1
6841,醜名,-1
6842,住まい,0
6843,住宅ローン,-1
6844,住宅街,0
6845,住宅建設,0
6846,住宅事情,0
6847,住宅難,-1
6848,充血,-1
6849,充実,1
6850,充実感,1
6851,充足,1
6852,十五年,0
6853,十字架上,0
6854,十数年,0
6855,十全,1
6856,十二指腸潰瘍,-1
6857,十二分,1
6858,十日,0
6859,十年一日,0
6860,十分,1
6861,従業員数,0
6862,従順,1
6863,従順・柔順,1
6864,柔,-1
6865,柔らかさ,1
6866,柔順,1
6867,柔軟,1
6868,柔軟さ,1
6869,柔軟性,1
6870,柔和,1
6871,汁,0
6872,汁気,0
6873,渋さ,1
6874,渋み,-1
6875,渋め,1
6876,渋滞,-1
6877,獣,-1
6878,獣欲,-1
6879,縦割り,-1
6880,縦割り行政,-1
6881,重き,0
6882,重し,-1
6883,重ね重ね,0
6884,重圧,-1
6885,重恩,1
6886,重荷,-1
6887,重過失,-1
6888,重患,-1
6889,重苦しさ,-1
6890,重刑,-1
6891,重厚,1
6892,重厚さ,1
6893,重罪,-1
6894,重重,1
6895,重傷,-1
6896,重症,-1
6897,重症化,-1
6898,重症急性呼吸器症候群,-1
6899,重税,-1
6900,重石,0
6901,重体,-1
6902,重態,-1
6903,重態・重体,-1
6904,重大,0
6905,重大事件,-1
6906,重大事故,-1
6907,重点化,1
6908,重度,-1
6909,重篤,-1
6910,重罰,-1
6911,重犯,-1
6912,重病,-1
6913,重複,-1
6914,重宝,1
6915,重宝・調法,1
6916,重要,0
6917,重要性,0
6918,重量感,1
6919,重力,0
6920,重労働,-1
6921,銃撃,-1
6922,銃撃戦,-1
6923,銃弾,0
6924,夙成,1
6925,宿意,0
6926,宿怨,-1
6927,宿題,-1
6928,宿敵,-1
6929,宿便,-1
6930,宿命,0
6931,淑徳,1
6932,祝い,1
6933,祝意,1
6934,祝賀,1
6935,祝儀,1
6936,祝言,1
6937,祝辞,1
6938,祝勝,1
6939,祝福,1
6940,縮減,0
6941,粛正,-1
6942,粛清,-1
6943,熟女,0
6944,熟成,0
6945,熟成期間,0
6946,熟練,1
6947,熟練者,1
6948,出し,0
6949,出し投げ,0
6950,出っ歯,-1
6951,出雲の神,0
6952,出演作,0
6953,出荷時期,0
6954,出荷量,1
6955,出過ぎ,-1
6956,出会い,1
6957,出玉,0
6958,出稽古,0
6959,出欠,0
6960,出血,0
6961,出血多量,-1
6962,出血量,-1
6963,出産,0
6964,出資,1
6965,出自,0
6966,出場,0
6967,出場停止,-1
6968,出色,1
6969,出水,-1
6970,出世,1
6971,出世作,1
6972,出精,0
6973,出席,0
6974,出題,0
6975,出遅れ,-1
6976,出入り,0
6977,出入り禁止,-1
6978,出馬,0
6979,出版権,0
6980,出番,1
6981,出費,-1
6982,出不精,-1
6983,出癖,-1
6984,出来,1
6985,出来過ぎ,-1
6986,出来具合,0
6987,出来事,0
6988,出来損ない,-1
6989,出来物,-1
6990,出藍の誉れ,1
6991,出力,0
6992,俊,1
6993,俊英,1
6994,俊傑,1
6995,俊才,1
6996,俊才・駿才,1
6997,俊秀,1
6998,俊足,1
6999,春,1
7000,春らしさ,1
7001,春寒,0
7002,春情,-1
7003,春風駘蕩,1
7004,瞬発力,1
7005,駿才,1
7006,循環型社会,0
7007,循環障害,-1
7008,旬,1
7009,旬刊,0
7010,楯,0
7011,殉教者,-1
7012,準備,0
7013,準備期間,0
7014,準備不足,-1
7015,準優勝,1
7016,潤い,1
7017,潤滑,1
7018,潤沢,1
7019,純愛,1
7020,純化,0
7021,純潔,1
7022,純情,1
7023,純真,1
7024,純真無垢,1
7025,純粋,1
7026,純粋さ,1
7027,純正,1
7028,純朴,1
7029,遵守,1
7030,醇化,0
7031,醇化・純化,0
7032,醇美,1
7033,順逆,0
7034,順調,1
7035,順番待ち,0
7036,順良,1
7037,処遇,0
7038,処刑,0
7039,処女,0
7040,処女作,0
7041,処罰,-1
7042,処分,-1
7043,処理速度,1
7044,処理能力,1
7045,処理落ち,-1
7046,初々しさ,1
7047,初学者,-1
7048,初刊,0
7049,初感染,-1
7050,初耳,0
7051,初勝利,1
7052,初心者,0
7053,初心者マーク,0
7054,初体験,1
7055,初犯,-1
7056,初恋,1
7057,所持金,1
7058,所定労働時間,0
7059,所得,1
7060,所払い,-1
7061,所有者,0
7062,所要,0
7063,所領,1
7064,暑さ,-1
7065,暑気払い,0
7066,暑中見舞い,0
7067,署名,0
7068,署名運動,0
7069,署名活動,0
7070,書き込みエラー,-1
7071,書き込み数,1
7072,書き出し,0
7073,書き直し,0
7074,書き味,1
7075,書類審査,0
7076,諸経費,0
7077,諸費用,0
7078,助,0
7079,助け,1
7080,助け合い,0
7081,助け船,1
7082,助演者,0
7083,助教授,0
7084,助教諭,0
7085,助言,0
7086,助手,0
7087,助勢,0
7088,助成,0
7089,助成金,1
7090,助太刀,0
7091,助長,-1
7092,助命,0
7093,助力,0
7094,叙情性,1
7095,女の子らしさ,1
7096,女らしさ,1
7097,女王,0
7098,女傑,1
7099,女殺し,0
7100,女手,0
7101,女神,0
7102,女人禁制,0
7103,女人結界,0
7104,女性,0
7105,女性らしさ,1
7106,女性差別,-1
7107,女声,0
7108,女装,0
7109,女日照り,-1
7110,女癖,-1
7111,女冥利,1
7112,女優,0
7113,序章,0
7114,除外,0
7115,除草,0
7116,除名,-1
7117,傷,-1
7118,傷だらけ,-1
7119,傷み,-1
7120,傷害,-1
7121,傷害事件,-1
7122,傷害致死,-1
7123,傷口,-1
7124,傷痕,-1
7125,傷者,-1
7126,傷心,-1
7127,傷跡,-1
7128,傷病,-1
7129,傷病兵,-1
7130,勝ち,1
7131,勝ち越し,1
7132,勝ち残り,1
7133,勝ち戦,1
7134,勝運,1
7135,勝機,1
7136,勝者,1
7137,勝手,-1
7138,勝手気まま,-1
7139,勝手次第,-1
7140,勝負強さ,1
7141,勝報,1
7142,勝利,1
7143,勝率,1
7144,匠,1
7145,商運,1
7146,商況,1
7147,商業主義,-1
7148,商魂,0
7149,商取引,1
7150,商状,0
7151,商売繁盛,1
7152,商品,0
7153,商品価値,1
7154,商品券,1
7155,唱歌,0
7156,奨学,0
7157,奨学金,0
7158,奨励,0
7159,奨励金,1
7160,奨励賞,1
7161,将軍,1
7162,将来,1
7163,将来性,1
7164,将来不安,-1
7165,小ささ,0
7166,小じわ,-1
7167,小またすくい,0
7168,小ネタ,0
7169,小一時間,0
7170,小宇宙,0
7171,小過,-1
7172,小我,0
7173,小技,1
7174,小休止,0
7175,小競り合い,-1
7176,小型,1
7177,小型軽量,1
7178,小型軽量化,0
7179,小径,-1
7180,小遣い,1
7181,小遣いかせぎ,0
7182,小言,-1
7183,小細工,-1
7184,小事,-1
7185,小成,0
7186,小声,0
7187,小節,0
7188,小走り,0
7189,小太り,-1
7190,小町,0
7191,小腸,0
7192,小敵,-1
7193,小難,-1
7194,小物,-1
7195,小変,-1
7196,小便,0
7197,小味,-1
7198,小役,0
7199,少子化,0
7200,少数者,0
7201,少年たち,0
7202,少年期,0
7203,少年犯罪,-1
7204,少年法,0
7205,床ずれ,-1
7206,床下,0
7207,承諾,0
7208,承認,0
7209,招待,0
7210,招待券,1
7211,掌握,1
7212,昇進,1
7213,松山,0
7214,消化吸収,0
7215,消化不良,-1
7216,消極,-1
7217,消失,-1
7218,消沈,-1
7219,消毒,0
7220,消費,0
7221,消費意欲,0
7222,消費拡大,0
7223,消費支出,0
7224,消費者,0
7225,消費者被害,-1
7226,消費税,0
7227,消費電力,-1
7228,消耗,-1
7229,消耗戦,-1
7230,焼きたて,1
7231,焼きもち,-1
7232,焼失,-1
7233,焦り,-1
7234,焦燥,-1
7235,焦燥感,-1
7236,焦点,0
7237,焦眉の急,-1
7238,照れ,0
7239,照れ笑い,0
7240,照れ性,0
7241,照準,0
7242,症,-1
7243,症候群,-1
7244,症例,-1
7245,省エネ,1
7246,省エネルギー,1
7247,省スペース,1
7248,省スペース性,1
7249,称号,1
7250,称賛,1
7251,称美,1
7252,称揚,1
7253,称揚・賞揚,1
7254,笑,0
7255,笑い,1
7256,笑い顔,1
7257,笑い事,1
7258,笑い声,1
7259,笑み,1
7260,笑顔,1
7261,笑声,1
7262,紹介,0
7263,紹介ページ,0
7264,紹興酒,0
7265,衝撃,-1
7266,衝撃音,0
7267,衝撃波,-1
7268,衝動,-1
7269,衝突,-1
7270,衝突事故,0
7271,証,0
7272,証拠,0
7273,証言,0
7274,証人,0
7275,証明,0
7276,証明力,0
7277,詳細,0
7278,詳報,0
7279,象徴,0
7280,象皮病,-1
7281,賞,1
7282,賞金,1
7283,賞賛,1
7284,賞賛・称賛,1
7285,賞状,1
7286,賞美,1
7287,賞美・称美,1
7288,賞品,1
7289,賞揚,1
7290,鍾愛,1
7291,障り,-1
7292,障害,-1
7293,障害基礎年金,1
7294,障碍,-1
7295,障壁,-1
7296,上がり気味,0
7297,上げ膳据え膳,0
7298,上の上,1
7299,上り調子,1
7300,上下動,0
7301,上機嫌,1
7302,上靴,0
7303,上限,0
7304,上向き,1
7305,上告,0
7306,上作,1
7307,上質,1
7308,上質感,1
7309,上手,1
7310,上手さ,1
7311,上手回し,0
7312,上手投げ,0
7313,上昇率,0
7314,上乗せ,0
7315,上澄み,0
7316,上達,1
7317,上品,1
7318,上品さ,1
7319,上洛,0
7320,上履き,0
7321,丈夫,1
7322,丈夫さ,1
7323,乗り換え,0
7324,乗り気,0
7325,乗り物酔い,-1
7326,乗客,0
7327,冗談,-1
7328,冗談抜き,0
7329,剰余金,0
7330,城門,0
7331,場つなぎ,-1
7332,場違い,-1
7333,場外ホームラン,0
7334,場所ふさぎ,-1
7335,場打て,-1
7336,常,0
7337,常識,1
7338,常識外れ,-1
7339,常識的,1
7340,常勝,1
7341,常人,0
7342,常套,0
7343,常連,0
7344,情,1
7345,情けなさ,-1
7346,情け知らず,-1
7347,情け無用,-1
7348,情愛,1
7349,情意,0
7350,情炎,0
7351,情火,0
7352,情感,1
7353,情誼,1
7354,情況,0
7355,情合い,1
7356,情実,0
7357,情緒,1
7358,情緒障害,-1
7359,情状酌量,0
7360,情痴,-1
7361,情調,0
7362,情動,0
7363,情熱,1
7364,情念,0
7365,情報,1
7366,情報開示,0
7367,情報活用能力,1
7368,情報源,0
7369,情報公開,0
7370,情報処理能力,1
7371,情報操作,-1
7372,情報提供,0
7373,情報不足,-1
7374,情報満載,1
7375,情報漏洩,-1
7376,情欲,-1
7377,擾乱,-1
7378,条件反射,0
7379,条約,0
7380,条理,1
7381,条例,0
7382,浄化,0
7383,浄財,1
7384,浄土,1
7385,状況,0
7386,状態,0
7387,状態異常,-1
7388,蒸し暑さ,-1
7389,蒸し返し,-1
7390,蒸気,0
7391,蒸発,0
7392,譲位,0
7393,醸成,0
7394,飾り,0
7395,植皮,0
7396,植民地化,-1
7397,植民地支配,-1
7398,植毛,0
7399,職業訓練,0
7400,職業能力,1
7401,職種,0
7402,職人,1
7403,職人芸,1
7404,職責,0
7405,職能,0
7406,色っぽさ,1
7407,色とりどり,0
7408,色覚異常,-1
7409,色感,1
7410,色気,1
7411,色香,0
7412,色合い,0
7413,色彩,1
7414,色彩感覚,1
7415,色女,1
7416,色情,-1
7417,色数,0
7418,色鮮やか,1
7419,色素沈着,0
7420,色男,1
7421,色調,1
7422,色欲,-1
7423,色落ち,-1
7424,触れ合い,0
7425,触覚,0
7426,触感,0
7427,食,0
7428,食い意地,0
7429,食い違い,-1
7430,食い過ぎ,-1
7431,食い気,1
7432,食い合わせ,-1
7433,食い扶持,-1
7434,食い料,-1
7435,食べかす,-1
7436,食べすぎ,-1
7437,食べず嫌い,-1
7438,食べもの,1
7439,食べ過ぎ,-1
7440,食わず嫌い,-1
7441,食感,1
7442,食言,-1
7443,食思,1
7444,食事療法,0
7445,食傷,-1
7446,食卓,0
7447,食中毒,-1
7448,食中毒事件,-1
7449,食通,1
7450,食当たり,-1
7451,食道がん,-1
7452,食道楽,1
7453,食費,0
7454,食用油,0
7455,食欲,1
7456,食欲不振,-1
7457,食料不足,-1
7458,食糧難,-1
7459,食糧不足,-1
7460,伸び,0
7461,伸びやか,1
7462,伸び悩み,-1
7463,伸張,0
7464,伸展,0
7465,信,1
7466,信義,1
7467,信仰,0
7468,信仰心,1
7469,信実,1
7470,信心,1
7471,信任,0
7472,信認,0
7473,信念,1
7474,信奉,1
7475,信望,1
7476,信用,1
7477,信用,1
7478,信用不安,-1
7479,信頼,1
7480,信頼回復,1
7481,信頼感,1
7482,信頼関係,1
7483,信頼性,1
7484,信憑,1
7485,信憑性,1
7486,侵害,-1
7487,侵害行為,-1
7488,侵攻,-1
7489,侵食,-1
7490,侵入,-1
7491,侵入者,-1
7492,侵略,-1
7493,侵略行為,-1
7494,侵略戦争,-1
7495,寝たきり,-1
7496,寝たきり老人,-1
7497,寝だめ,0
7498,寝ばれ,-1
7499,寝汗,-1
7500,寝技,0
7501,寝言,-1
7502,寝室,0
7503,寝食,0
7504,寝息,0
7505,寝不足,-1
7506,寝癖,-1
7507,寝返り,0
7508,寝坊,-1
7509,審議,0
7510,審査員,0
7511,審査基準,0
7512,審美眼,1
7513,心意気,1
7514,心気症,-1
7515,心技体,0
7516,心強さ,1
7517,心筋梗塞,-1
7518,心懸かり,-1
7519,心遣い,1
7520,心構え,1
7521,心細さ,-1
7522,心算,0
7523,心残り,-1
7524,心疾患,-1
7525,心祝い,1
7526,心情,0
7527,心神喪失,-1
7528,心神耗弱,-1
7529,心身,0
7530,心身症,-1
7531,心身障害者,0
7532,心尽くし,1
7533,心性,0
7534,心積もり,0
7535,心組み,0
7536,心臓マヒ,-1
7537,心臓移植,0
7538,心臓疾患,-1
7539,心臓発作,-1
7540,心臓病,-1
7541,心臓麻痺,-1
7542,心待ち,1
7543,心地よさ,1
7544,心地良さ,1
7545,心置き,-1
7546,心中,0
7547,心痛,-1
7548,心停止,-1
7549,心得違い,-1
7550,心配,-1
7551,心配り,1
7552,心配事,-1
7553,心配性,-1
7554,心拍数,-1
7555,心肥大,-1
7556,心不全,-1
7557,心服,1
7558,心変わり,0
7559,心理学,0
7560,心霊,0
7561,心霊写真,-1
7562,心労,-1
7563,慎み,-1
7564,慎重,0
7565,慎重さ,1
7566,慎重論,0
7567,慎独,-1
7568,振興,1
7569,新,0
7570,新しさ,1
7571,新鋭,1
7572,新刊,0
7573,新患,-1
7574,新歓,1
7575,新規,0
7576,新規性,1
7577,新旧,0
7578,新興住宅地,0
7579,新曲,0
7580,新型肺炎,-1
7581,新婚旅行,0
7582,新作,0
7583,新参,0
7584,新参者,0
7585,新式,0
7586,新車,1
7587,新酒,0
7588,新情報,0
7589,新人,0
7590,新鮮,1
7591,新鮮さ,1
7592,新鮮味,1
7593,新増設,0
7594,新知識,0
7595,新築,0
7596,新築祝い,1
7597,新陳代謝,1
7598,新入,0
7599,新品,1
7600,新味,1
7601,新羅,0
7602,新来,0
7603,新緑,1
7604,晋,0
7605,森林破壊,-1
7606,森林浴,1
7607,浸食,-1
7608,浸水,-1
7609,浸水被害,-1
7610,浸透,0
7611,深化,0
7612,深呼吸,0
7613,深刻,-1
7614,深刻化,-1
7615,深謝,1
7616,深甚,1
7617,深憂,-1
7618,申し分,0
7619,真,1
7620,真っ向勝負,0
7621,真価,1
7622,真剣,1
7623,真剣勝負,0
7624,真骨頂,1
7625,真作,1
7626,真似,-1
7627,真実,1
7628,真実性,1
7629,真実味,1
7630,真情,1
7631,真心,1
7632,真髄,1
7633,真善美,1
7634,真相解明,0
7635,真相究明,0
7636,真打ち,1
7637,真直ぐ,1
7638,真如,0
7639,真面目,1
7640,真理,1
7641,神,0
7642,神々しさ,1
7643,神さま,0
7644,神格,1
7645,神器,1
7646,神気,0
7647,神祇,0
7648,神経,0
7649,神経過敏,-1
7650,神経質,-1
7651,神経症,-1
7652,神経症状,-1
7653,神経障害,-1
7654,神経衰弱,-1
7655,神経痛,-1
7656,神助,1
7657,神職,0
7658,神性,1
7659,神速,1
7660,神智,1
7661,神通力,1
7662,神田,0
7663,神徳,1
7664,神奈川,0
7665,神罰,-1
7666,神秘,1
7667,神秘性,1
7668,神品,1
7669,神妙,1
7670,神明,1
7671,神様,0
7672,神霊,0
7673,神話,0
7674,秦,0
7675,臣節,1
7676,親しさ,1
7677,親しみ,1
7678,親の恩,1
7679,親ぼく,1
7680,親愛,1
7681,親衛,1
7682,親近,0
7683,親近感,1
7684,親交,0
7685,親孝行,1
7686,親心,1
7687,親身,1
7688,親水性,0
7689,親切,1
7690,親切さ,1
7691,親善,1
7692,親疎,0
7693,親知らず,0
7694,親睦,1
7695,親密,1
7696,親密さ,1
7697,親密感,1
7698,親友,1
7699,親類付き合い,1
7700,親和,1
7701,親和性,0
7702,診断治療,0
7703,診断名,0
7704,診療,0
7705,診療報酬,1
7706,身から出たさび,-1
7707,身だしなみ,1
7708,身の程,-1
7709,身軽,1
7710,身勝手,-1
7711,身状,1
7712,身性,0
7713,身体症状,-1
7714,身体障害,-1
7715,身体障害者,0
7716,身長差,0
7717,身売り,-1
7718,身分証明,0
7719,身方,1
7720,身命,1
7721,辛さ,0
7722,辛み,0
7723,辛苦,-1
7724,辛口,-1
7725,辛酸,-1
7726,辛勝,0
7727,辛労,-1
7728,辛労辛苦,-1
7729,進運,1
7730,進化,1
7731,進攻,0
7732,進行,0
7733,進出,0
7734,進捗,1
7735,進展,1
7736,進入,0
7737,進歩,1
7738,進歩性,1
7739,進塁,0
7740,針,-1
7741,針のむしろ,-1
7742,針小棒大,-1
7743,震え,-1
7744,震え声,0
7745,震災,-1
7746,震撼,-1
7747,震駭,-1
7748,人,0
7749,人おじ,-1
7750,人ごみ,-1
7751,人でなし,-1
7752,人びと,0
7753,人為選択,0
7754,人為淘汰,0
7755,人員,1
7756,人員削減,-1
7757,人格,1
7758,人間らしさ,1
7759,人間ドック,0
7760,人間嫌い,-1
7761,人間性,1
7762,人間的魅力,1
7763,人間味,1
7764,人間力,1
7765,人気,1
7766,人気者,1
7767,人気商品,1
7768,人傑,1
7769,人件費,0
7770,人嫌い,-1
7771,人権,1
7772,人権侵害,-1
7773,人権問題,-1
7774,人権擁護,0
7775,人見知り,-1
7776,人交わり,1
7777,人口,0
7778,人口減少,-1
7779,人口密度,0
7780,人工妊娠中絶,-1
7781,人混み,-1
7782,人妻,1
7783,人材,0
7784,人材育成,0
7785,人材不足,-1
7786,人擦れ,1
7787,人事不省,-1
7788,人手,1
7789,人手不足,-1
7790,人種,0
7791,人種差別,-1
7792,人情,1
7793,人情味,1
7794,人身事故,-1
7795,人性,0
7796,人生,1
7797,人通り,0
7798,人的被害,-1
7799,人当たり,0
7800,人徳,1
7801,人非人,-1
7802,人付き合い,1
7803,人物,0
7804,人望,1
7805,人命,1
7806,人命救助,0
7807,人面獣心,-1
7808,人目,0
7809,人力車,0
7810,人類愛,1
7811,人類滅亡,-1
7812,人恋しさ,-1
7813,仁,1
7814,仁愛,1
7815,仁義,1
7816,仁恵,1
7817,仁慈,1
7818,仁者,1
7819,仁恕,1
7820,仁徳,1
7821,刃こぼれ,-1
7822,刃向かい,-1
7823,刃傷ざた,-1
7824,刃物,0
7825,塵,-1
7826,塵肺,-1
7827,甚だ,0
7828,甚大,0
7829,尽力,0
7830,腎炎,-1
7831,腎機能障害,-1
7832,腎臓,0
7833,腎臓病,-1
7834,腎不全,-1
7835,腎盂炎,-1
7836,迅速,1
7837,陣痛,-1
7838,陣容,0
7839,靭性,1
7840,酢っぱみ,0
7841,図書券,0
7842,図星,-1
7843,厨,0
7844,厨房,0
7845,吹き出もの,-1
7846,吹き出物,-1
7847,吹雪,0
7848,垂れ流し,0
7849,推奨,0
7850,推称,0
7851,推賞,0
7852,推賞・推称,1
7853,推進,0
7854,推薦,1
7855,推薦状,1
7856,推測,0
7857,推力,1
7858,水しぶき,0
7859,水ばれ,-1
7860,水アカ,-1
7861,水位,0
7862,水禍,-1
7863,水害,-1
7864,水気,0
7865,水源,0
7866,水戸黄門,0
7867,水垢,-1
7868,水際作戦,0
7869,水子,-1
7870,水質汚染,-1
7871,水質汚濁,-1
7872,水腫,-1
7873,水準,0
7874,水蒸気爆発,0
7875,水神,0
7876,水切り,0
7877,水増し,0
7878,水虫,-1
7879,水鳥,0
7880,水痘,-1
7881,水頭症,-1
7882,水道水,0
7883,水難,-1
7884,水難事故,-1
7885,水入らず,1
7886,水入り,-1
7887,水不足,-1
7888,水分子,0
7889,水分摂取,0
7890,水分補給,0
7891,水辺,0
7892,水膨れ,-1
7893,水没,-1
7894,水俣病,-1
7895,水密,0
7896,水揚げ,0
7897,水溶性,0
7898,水漏れ,-1
7899,水疱,-1
7900,水疱瘡,-1
7901,睡魔,0
7902,睡眠,0
7903,睡眠障害,-1
7904,睡眠不足,-1
7905,粋,1
7906,衰え,-1
7907,衰運,-1
7908,衰残,-1
7909,衰弱,-1
7910,衰退,-1
7911,衰微,-1
7912,衰亡,-1
7913,衰滅,-1
7914,遂行,0
7915,随一,1
7916,随喜,1
7917,随分,0
7918,髄膜炎,-1
7919,崇,1
7920,崇敬,1
7921,崇拝,1
7922,数カ所,0
7923,数ヵ月,0
7924,数ヶ月,0
7925,数奇,-1
7926,数時間,0
7927,数週間,0
7928,数十分,0
7929,数値予報,0
7930,数点,0
7931,数日,0
7932,菅原道真,0
7933,寸志,1
7934,世の常,0
7935,世界,0
7936,世界一,1
7937,世界一周,1
7938,世界観,0
7939,世界支配,-1
7940,世界新,1
7941,世界進出,1
7942,世界戦争,-1
7943,世界大戦,-1
7944,世界平和,1
7945,世慣れ,0
7946,世間擦れ,0
7947,世間知らず,-1
7948,世故,0
7949,世襲,-1
7950,世俗,-1
7951,世知,0
7952,世田谷,0
7953,世評,1
7954,世話,0
7955,是正,0
7956,凄まじさ,0
7957,凄艶,1
7958,制圧,-1
7959,制球,0
7960,制球力,1
7961,制限,0
7962,制限速度,0
7963,制裁,-1
7964,制止,-1
7965,制度そのもの,0
7966,制度化,0
7967,制度疲労,-1
7968,制覇,1
7969,制約,-1
7970,制約条件,-1
7971,勢い,1
7972,勢力,1
7973,勢力争い,-1
7974,性,0
7975,性感,0
7976,性感染症,-1
7977,性根,1
7978,性差,0
7979,性差別,-1
7980,性情,0
7981,性的興奮,-1
7982,性同一性障害,-1
7983,性能,1
7984,性能差,0
7985,性能低下,-1
7986,性犯罪,-1
7987,性病,-1
7988,性分,0
7989,性暴力,-1
7990,性欲,0
7991,成育,0
7992,成果,1
7993,成業,1
7994,成功,1
7995,成功者,1
7996,成功体験,1
7997,成功報酬,1
7998,成就,1
7999,成就感,1
8000,成熟,1
8001,成熟期,1
8002,成心,0
8003,成人病,-1
8004,成績,1
8005,成長,1
8006,成長ぶり,1
8007,成長性,1
8008,成長力,1
8009,成敗,-1
8010,成仏,1
8011,成立,0
8012,政況,0
8013,政策転換,0
8014,政治参加,0
8015,政治犯,-1
8016,政治不信,-1
8017,政治腐敗,-1
8018,政敵,0
8019,政変,0
8020,政務,0
8021,政略結婚,-1
8022,整形手術,0
8023,整合,0
8024,整合性,1
8025,整備,0
8026,整備充実,1
8027,整備促進,0
8028,星空,1
8029,星目,-1
8030,晴れやか,1
8031,晴れ晴れ,1
8032,晴天,1
8033,正,1
8034,正しさ,1
8035,正解,1
8036,正確,1
8037,正確さ,1
8038,正確性,1
8039,正規,1
8040,正義,1
8041,正義感,1
8042,正月気分,1
8043,正誤,0
8044,正邪,0
8045,正常,1
8046,正常化,0
8047,正真正銘,0
8048,正体,0
8049,正調,1
8050,正直,1
8051,正当,1
8052,正当化,-1
8053,正当性,1
8054,正統,1
8055,正統性,1
8056,正念場,0
8057,正反対,0
8058,正否,0
8059,正銘,1
8060,正論,1
8061,清,0
8062,清々しさ,1
8063,清らか,1
8064,清潔,1
8065,清潔さ,1
8066,清潔感,1
8067,清純,1
8068,清祥,1
8069,清浄,0
8070,清浄無垢,1
8071,清水,1
8072,清澄,1
8073,清清,1
8074,清楚,1
8075,清掃,0
8076,清濁,0
8077,清貧,1
8078,清流,1
8079,清涼感,1
8080,清冽,1
8081,生きがい,1
8082,生き甲斐,1
8083,生き残り,1
8084,生き神様,0
8085,生き体,0
8086,生き仏,1
8087,生き返り,1
8088,生き霊,0
8089,生ごみ,0
8090,生まれ変わり,1
8091,生み・産みの苦しみ,-1
8092,生みの苦しみ,-1
8093,生ゴミ,-1
8094,生意気,-1
8095,生育,0
8096,生育障害,-1
8097,生育量,0
8098,生涯,0
8099,生涯スポーツ,0
8100,生涯現役,1
8101,生活感,0
8102,生活苦,-1
8103,生活空間,0
8104,生活指導,0
8105,生活支援,0
8106,生活習慣病,-1
8107,生活難,-1
8108,生活排水,-1
8109,生活反応,0
8110,生活費,1
8111,生活保護,1
8112,生活力,1
8113,生還,1
8114,生気,1
8115,生彩,1
8116,生殺し,-1
8117,生産,0
8118,生産意欲,1
8119,生産拡大,0
8120,生産拠点,0
8121,生産効率,1
8122,生産性,1
8123,生産性向上,0
8124,生産中止,0
8125,生産能力,1
8126,生産量,1
8127,生産力,1
8128,生死,0
8129,生糸,0
8130,生者,0
8131,生臭さ,-1
8132,生殖機能,1
8133,生成,0
8134,生存,1
8135,生存者,1
8136,生体反応,0
8137,生長,1
8138,生徒たち,1
8139,生物時計,0
8140,生命,1
8141,生命反応,0
8142,生命力,1
8143,生命倫理,1
8144,生理,0
8145,生理現象,0
8146,生理痛,-1
8147,生理日,0
8148,生理不順,-1
8149,生霊,-1
8150,盛り,1
8151,盛りだくさん,1
8152,盛り上がり,1
8153,盛ん,1
8154,盛運,1
8155,盛況,1
8156,盛者,1
8157,盛衰,0
8158,盛大,1
8159,精,0
8160,精鋭,1
8161,精華,1
8162,精確,1
8163,精気,1
8164,精強,1
8165,精巧,1
8166,精子,0
8167,精神汚染,-1
8168,精神疾患,-1
8169,精神障害,-1
8170,精神障害者,0
8171,精神性,1
8172,精神的ダメージ,-1
8173,精神的苦痛,-1
8174,精神的疲労,-1
8175,精神病,-1
8176,精神病院,0
8177,精神分裂症,-1
8178,精神分裂病,-1
8179,精神崩壊,-1
8180,精神力,1
8181,精進,1
8182,精美,1
8183,精密,1
8184,精密さ,1
8185,精妙,1
8186,精力,1
8187,精力絶倫,1
8188,精力的,1
8189,精励,1
8190,精霊,1
8191,精悍さ,1
8192,精緻,1
8193,聖,1
8194,聖恩,1
8195,聖歌,0
8196,聖賢,1
8197,聖者,0
8198,聖書,0
8199,聖女,0
8200,聖人,0
8201,聖水,0
8202,聖哲,0
8203,聖徳,1
8204,聖徳太子,0
8205,聖母,0
8206,聖母マリア,1
8207,聖夜,0
8208,聖霊,1
8209,声援,1
8210,声価,0
8211,声楽家,0
8212,声質,0
8213,声名,0
8214,声優,0
8215,西夏,0
8216,西哲,1
8217,西南戦争,-1
8218,誠,1
8219,誠意,1
8220,誠実,1
8221,誠実さ,1
8222,誓約書,0
8223,逝去,-1
8224,青い鳥,0
8225,青そこひ,-1
8226,青びょうたん,-1
8227,青鬼,-1
8228,青空,1
8229,青臭さ,-1
8230,青汁,0
8231,青春,1
8232,青少年,0
8233,青息,-1
8234,青天の霹靂,0
8235,静,1
8236,静かさ,1
8237,静けさ,1
8238,静穏,1
8239,静止,0
